"bairro";"ano";"n_mvi";"bairro_id";"periodo";"pct_area_dominacao_ada";"pct_area_dominacao_cv";"pct_area_dominacao_milicia";"pct_area_dominacao_tcp";"ips_2022_agua_saneamento";"ips_2022_pessoas_vivendo_em_favelas_nao_urbanizadas";"censo_2010_populacao_total";"censo_2010_rendimento_domiciliar_medio_brl";"fc_total_tiroteios";"fc_acao_policial"
"Jardim Carioca";"2023";"0";"10";"5";"0,000000000000000";"0,00000000000000";"0,0073890000000000";"7,82446899999999967";"93,3859672782920";"0,0033";"24848";"2679,69";"6";"2"
"Jardim Carioca";"2024";"1";"10";"6";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"16,36158700000000010";"93,3859672782920";"0,0033";"24848";"2679,69";"2";"0"
"Pavuna";"2019";"55";"11";"1";"1,973092000000000";"19,15530500000000";"17,0979829999999993";"9,84617199999999926";"94,4840900762220";"0,2130";"97350";"1698,29";"74";"18"
"Pavuna";"2020";"31";"11";"2";"1,203149000000000";"19,15530500000000";"17,0979829999999993";"10,61594400000000071";"94,4840900762220";"0,2130";"97350";"1698,29";"37";"11"
"Pavuna";"2021";"37";"11";"3";"0,923608000000000";"19,20207800000000";"14,4552460000000007";"10,84871099999999977";"94,4840900762220";"0,2130";"97350";"1698,29";"36";"14"
"Pavuna";"2022";"24";"11";"4";"0,899135000000000";"19,20207800000000";"17,0979829999999993";"10,87335599999999936";"94,4840900762220";"0,2130";"97350";"1698,29";"30";"9"
"Pavuna";"2023";"29";"11";"5";"0,899135000000000";"17,37591600000000";"13,0706559999999996";"10,87335599999999936";"94,4840900762220";"0,2130";"97350";"1698,29";"17";"7"
"Pavuna";"2024";"25";"11";"6";"0,899135000000000";"19,20207800000000";"9,9892850000000006";"10,87335599999999936";"94,4840900762220";"0,2130";"97350";"1698,29";"14";"6"
"Cordovil";"2019";"15";"12";"1";"0,000000000000000";"8,77783600000000";"6,8409600000000008";"12,14558199999999921";"96,4655975065232";"0,1744";"45202";"1689,59";"33";"6"
"Cordovil";"2020";"15";"12";"2";"0,000000000000000";"8,52075200000000";"24,8458599999999947";"17,15829700000000102";"96,4655975065232";"0,1744";"45202";"1689,59";"55";"8"
"Cordovil";"2021";"6";"12";"3";"0,000000000000000";"5,80361000000000";"24,8458599999999947";"19,87543900000000008";"96,4655975065232";"0,1744";"45202";"1689,59";"38";"6"
"Cordovil";"2022";"11";"12";"4";"0,000000000000000";"0,66827000000000";"7,3333300000000001";"25,21381200000000078";"96,4655975065232";"0,1744";"45202";"1689,59";"55";"10"
"Cordovil";"2023";"7";"12";"5";"0,000000000000000";"3,82555900000000";"0,0000000000000000";"25,28279600000000116";"96,4655975065232";"0,1744";"45202";"1689,59";"19";"10"
"Cordovil";"2024";"15";"12";"6";"0,000000000000000";"5,22391600000000";"14,9671280000000007";"25,22664199999999823";"96,4655975065232";"0,1744";"45202";"1689,59";"35";"19"
"Jardim Guanabara";"2019";"7";"13";"1";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,41487400000000008";"99,1307286773496";"0,0197";"32213";"6575,54";"0";"0"
"Jardim Guanabara";"2020";"2";"13";"2";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,41487400000000008";"99,1307286773496";"0,0197";"32213";"6575,54";"0";"0"
"Jardim Guanabara";"2021";"1";"13";"3";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,41487400000000008";"99,1307286773496";"0,0197";"32213";"6575,54";"1";"0"
"Jardim Guanabara";"2022";"1";"13";"4";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,41487400000000008";"99,1307286773496";"0,0197";"32213";"6575,54";"1";"0"
"Jardim Guanabara";"2023";"2";"13";"5";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,41487400000000008";"99,1307286773496";"0,0197";"32213";"6575,54";"0";"0"
"Jardim Guanabara";"2024";"6";"13";"6";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,41487400000000008";"99,1307286773496";"0,0197";"32213";"6575,54";"2";"1"
"Parada de Lucas";"2019";"11";"14";"1";"0,000000000000000";"0,00301800000000";"0,8938620000000000";"29,02490900000000096";"97,6696869076970";"0,0026";"23923";"1411,97";"14";"5"
"Parada de Lucas";"2020";"8";"14";"2";"0,000000000000000";"0,00301800000000";"13,1666380000000007";"32,15638400000000274";"97,6696869076970";"0,0026";"23923";"1411,97";"11";"4"
"Parada de Lucas";"2021";"8";"14";"3";"0,000000000000000";"0,00301800000000";"13,1666380000000007";"32,15638400000000274";"97,6696869076970";"0,0026";"23923";"1411,97";"9";"3"
"Parada de Lucas";"2022";"4";"14";"4";"0,000000000000000";"0,00000000000000";"0,8816090000000000";"32,15940099999999546";"97,6696869076970";"0,0026";"23923";"1411,97";"12";"3"
"Parada de Lucas";"2023";"5";"14";"5";"0,000000000000000";"0,00000000000000";"0,8816090000000000";"32,15940099999999546";"97,6696869076970";"0,0026";"23923";"1411,97";"4";"3"
"Parada de Lucas";"2024";"3";"14";"6";"0,000000000000000";"0,00000000000000";"13,1666380000000007";"32,15940099999999546";"97,6696869076970";"0,0026";"23923";"1411,97";"7";"4"
"Parque Colúmbia";"2019";"0";"15";"1";"1,350443000000000";"0,00000000000000";"0,0037450000000000";"7,39643400000000018";"91,9927307160707";"0,0000";"9202";"1663,36";"3";"1"
"Parque Colúmbia";"2020";"2";"15";"2";"1,350443000000000";"0,00000000000000";"0,0037450000000000";"7,39643400000000018";"91,9927307160707";"0,0000";"9202";"1663,36";"1";"0"
"Parque Colúmbia";"2021";"0";"15";"3";"1,350443000000000";"0,00000000000000";"0,0037450000000000";"7,39643400000000018";"91,9927307160707";"0,0000";"9202";"1663,36";"0";"0"
"Parque Colúmbia";"2022";"2";"15";"4";"1,350443000000000";"0,00000000000000";"0,0037450000000000";"7,39643400000000018";"91,9927307160707";"0,0000";"9202";"1663,36";"1";"0"
"Parque Colúmbia";"2023";"0";"15";"5";"1,350443000000000";"0,00000000000000";"0,0037450000000000";"7,39643400000000018";"91,9927307160707";"0,0000";"9202";"1663,36";"1";"0"
"Parque Colúmbia";"2024";"0";"15";"6";"1,350443000000000";"0,00000000000000";"0,0037450000000000";"7,39643400000000018";"91,9927307160707";"0,0000";"9202";"1663,36";"1";"1"
"Praia da Bandeira";"2019";"0";"16";"1";"0,000000000000000";"0,00000000000000";"57,5639090000000024";"0,00000000000000000";"99,5464786172551";"0,0000";"5948";"3574,74";"0";"0"
"Praia da Bandeira";"2020";"0";"16";"2";"0,000000000000000";"0,00000000000000";"57,5639090000000024";"0,00000000000000000";"99,5464786172551";"0,0000";"5948";"3574,74";"0";"0"
"Praia da Bandeira";"2021";"0";"16";"3";"0,000000000000000";"0,00000000000000";"57,5639090000000024";"0,00000000000000000";"99,5464786172551";"0,0000";"5948";"3574,74";"0";"0"
"Praia da Bandeira";"2022";"0";"16";"4";"0,000000000000000";"0,00000000000000";"57,5639090000000024";"0,00000000000000000";"99,5464786172551";"0,0000";"5948";"3574,74";"1";"0"
"Praia da Bandeira";"2023";"0";"16";"5";"0,000000000000000";"0,00000000000000";"14,8678310000000007";"0,00000000000000000";"99,5464786172551";"0,0000";"5948";"3574,74";"0";"0"
"Praia da Bandeira";"2024";"0";"16";"6";"0,000000000000000";"0,00000000000000";"14,8678310000000007";"0,00000000000000000";"99,5464786172551";"0,0000";"5948";"3574,74";"1";"0"
"Penha Circular";"2019";"18";"17";"1";"0,000000000000000";"14,89168600000000";"1,8776679999999999";"0,09308700000000000";"98,5527517983438";"0,0032";"47816";"2412,71";"73";"10"
"Penha Circular";"2020";"11";"17";"2";"0,000000000000000";"14,15939900000000";"3,5551029999999999";"0,21779000000000001";"98,5527517983438";"0,0032";"47816";"2412,71";"33";"6"
"Penha Circular";"2021";"10";"17";"3";"0,000000000000000";"15,04954400000000";"3,5551029999999999";"0,21779000000000001";"98,5527517983438";"0,0032";"47816";"2412,71";"22";"11"
"Penha Circular";"2022";"29";"17";"4";"0,000000000000000";"15,90056400000000";"3,4922520000000001";"0,21779000000000001";"98,5527517983438";"0,0032";"47816";"2412,71";"23";"6"
"Penha Circular";"2023";"16";"17";"5";"0,000000000000000";"17,89446100000000";"3,5309080000000002";"0,21779000000000001";"98,5527517983438";"0,0032";"47816";"2412,71";"12";"9"
"Penha Circular";"2024";"12";"17";"6";"0,000000000000000";"17,89716400000000";"3,4310320000000001";"0,31766600000000000";"98,5527517983438";"0,0032";"47816";"2412,71";"9";"2"
"Cacuia";"2019";"1";"18";"1";"0,000000000000000";"0,00000000000000";"3,9560270000000006";"0,00000000000000000";"91,7186777412197";"0,2580";"11013";"2453,73";"1";"0"
"Cacuia";"2020";"1";"18";"2";"0,000000000000000";"0,00000000000000";"3,9560270000000006";"0,00000000000000000";"91,7186777412197";"0,2580";"11013";"2453,73";"2";"0"
"Cacuia";"2021";"0";"18";"3";"0,000000000000000";"0,00000000000000";"3,9560270000000006";"0,00000000000000000";"91,7186777412197";"0,2580";"11013";"2453,73";"1";"0"
"Cacuia";"2022";"2";"18";"4";"0,000000000000000";"0,00000000000000";"3,9560270000000006";"0,00000000000000000";"91,7186777412197";"0,2580";"11013";"2453,73";"0";"0"
"Cacuia";"2023";"1";"18";"5";"0,000000000000000";"0,00000000000000";"3,9532210000000001";"0,00000000000000000";"91,7186777412197";"0,2580";"11013";"2453,73";"0";"0"
"Cacuia";"2024";"1";"18";"6";"0,000000000000000";"0,00000000000000";"3,9532210000000001";"0,00000000000000000";"91,7186777412197";"0,2580";"11013";"2453,73";"0";"0"
"Irajá";"2019";"18";"19";"1";"0,000000000000000";"1,97823300000000";"9,2912219999999994";"0,28967300000000001";"97,9580192459795";"0,0585";"96382";"2680,85";"24";"3"
"Irajá";"2020";"9";"19";"2";"0,000000000000000";"1,97823300000000";"8,2436170000000004";"0,28967300000000001";"97,9580192459795";"0,0585";"96382";"2680,85";"16";"1"
"Irajá";"2021";"23";"19";"3";"0,000000000000000";"1,97823300000000";"9,6118419999999993";"0,28967300000000001";"97,9580192459795";"0,0585";"96382";"2680,85";"19";"3"
"Irajá";"2022";"19";"19";"4";"0,000000000000000";"1,97823300000000";"11,0516240000000003";"0,28967300000000001";"97,9580192459795";"0,0585";"96382";"2680,85";"20";"5"
"Irajá";"2023";"28";"19";"5";"0,000000000000000";"1,97823300000000";"7,6023509999999996";"0,28967300000000001";"97,9580192459795";"0,0585";"96382";"2680,85";"19";"6"
"Irajá";"2024";"9";"19";"6";"0,000000000000000";"1,97823300000000";"7,6041990000000004";"0,28967300000000001";"97,9580192459795";"0,0585";"96382";"2680,85";"12";"3"
"Anchieta";"2019";"26";"20";"1";"0,000000000000000";"38,55593600000000";"10,5332849999999993";"3,39190699999999978";"93,9970514442609";"0,1960";"55652";"1799,64";"61";"17"
"Anchieta";"2020";"36";"20";"2";"0,000000000000000";"39,50519100000000";"2,6205970000000001";"3,39190699999999978";"93,9970514442609";"0,1960";"55652";"1799,64";"59";"15"
"Anchieta";"2021";"19";"20";"3";"0,000000000000000";"39,27031500000000";"8,3795919999999988";"3,39190699999999978";"93,9970514442609";"0,1960";"55652";"1799,64";"56";"17"
"Anchieta";"2022";"21";"20";"4";"0,000000000000000";"39,50519100000000";"6,1812730000000000";"3,39190699999999978";"93,9970514442609";"0,1960";"55652";"1799,64";"33";"5"
"Anchieta";"2023";"10";"20";"5";"0,000000000000000";"39,54979000000000";"0,5173690000000000";"0,00000000000000000";"93,9970514442609";"0,1960";"55652";"1799,64";"36";"6"
"Anchieta";"2024";"9";"20";"6";"0,000000000000000";"42,97885900000000";"2,0102730000000002";"0,00000000000000000";"93,9970514442609";"0,1960";"55652";"1799,64";"13";"7"
"Acari";"2019";"11";"21";"1";"0,000000000000000";"0,00000000000000";"0,8598340000000000";"42,15639899999999329";"91,8632515268042";"0,0290";"27347";"1071,90";"34";"14"
"Acari";"2020";"17";"21";"2";"0,000000000000000";"0,00000000000000";"7,1530459999999998";"42,15639899999999329";"91,8632515268042";"0,0290";"27347";"1071,90";"39";"30"
"Acari";"2021";"4";"21";"3";"0,000000000000000";"0,00000000000000";"0,9037780000000000";"48,40566599999999653";"91,8632515268042";"0,0290";"27347";"1071,90";"11";"2"
"Acari";"2022";"3";"21";"4";"0,000000000000000";"0,00000000000000";"0,8598340000000000";"48,40566599999999653";"91,8632515268042";"0,0290";"27347";"1071,90";"8";"3"
"Acari";"2023";"1";"21";"5";"0,000000000000000";"0,00000000000000";"7,1091009999999999";"42,15639899999999329";"91,8632515268042";"0,0290";"27347";"1071,90";"4";"1"
"Acari";"2024";"2";"21";"6";"0,000000000000000";"0,00000000000000";"0,8598340000000000";"48,40566599999999653";"91,8632515268042";"0,0290";"27347";"1071,90";"6";"5"
"Pitangueiras";"2019";"3";"22";"1";"0,000000000000000";"0,00000000000000";"19,4328509999999994";"0,00000000000000000";"96,9763504437156";"0,6062";"11756";"2203,75";"2";"1"
"Pitangueiras";"2020";"1";"22";"2";"0,000000000000000";"0,00000000000000";"19,4328509999999994";"0,00000000000000000";"96,9763504437156";"0,6062";"11756";"2203,75";"4";"0"
"Pitangueiras";"2021";"0";"22";"3";"0,000000000000000";"0,00000000000000";"19,4328509999999994";"0,00000000000000000";"96,9763504437156";"0,6062";"11756";"2203,75";"4";"0"
"Pitangueiras";"2022";"4";"22";"4";"0,000000000000000";"0,00000000000000";"19,4328509999999994";"0,00000000000000000";"96,9763504437156";"0,6062";"11756";"2203,75";"2";"0"
"Pitangueiras";"2023";"0";"22";"5";"0,000000000000000";"0,00000000000000";"19,4328509999999994";"0,00000000000000000";"96,9763504437156";"0,6062";"11756";"2203,75";"1";"0"
"Pitangueiras";"2024";"0";"22";"6";"0,000000000000000";"0,00000000000000";"19,4328509999999994";"0,00000000000000000";"96,9763504437156";"0,6062";"11756";"2203,75";"1";"1"
"Costa Barros";"2019";"35";"23";"1";"27,743501999999999";"29,60242900000000";"0,0000000000000000";"0,05054200000000000";"94,3840485381824";"0,3189";"28442";"1147,85";"97";"30"
"Costa Barros";"2020";"33";"23";"2";"25,436121000000000";"29,60242900000000";"0,0000000000000000";"0,05054200000000000";"94,3840485381824";"0,3189";"28442";"1147,85";"54";"21"
"Costa Barros";"2021";"18";"23";"3";"21,773448999999999";"32,72457700000000";"0,0007200000000000";"0,59106800000000004";"94,3840485381824";"0,3189";"28442";"1147,85";"66";"23"
"Costa Barros";"2022";"22";"23";"4";"6,323088000000000";"32,72457700000000";"2,8521000000000001";"18,34880899999999926";"94,3840485381824";"0,3189";"28442";"1147,85";"35";"19"
"Costa Barros";"2023";"25";"23";"5";"6,323088000000000";"32,72457700000000";"0,0007200000000000";"18,34880899999999926";"94,3840485381824";"0,3189";"28442";"1147,85";"40";"17"
"Costa Barros";"2024";"30";"23";"6";"6,323088000000000";"32,72457700000000";"2,8521000000000001";"18,34880899999999926";"94,3840485381824";"0,3189";"28442";"1147,85";"51";"17"
"Brás de Pina";"2019";"10";"24";"1";"0,000000000000000";"5,51932100000000";"40,9111249999999984";"20,58825799999999973";"97,9447908793489";"0,2107";"59222";"2262,74";"36";"6"
"Brás de Pina";"2020";"24";"24";"2";"0,000000000000000";"5,51932100000000";"51,5159609999999972";"22,14582100000000153";"97,9447908793489";"0,2107";"59222";"2262,74";"30";"3"
"Brás de Pina";"2021";"17";"24";"3";"0,000000000000000";"5,51932100000000";"50,5667660000000012";"22,14582100000000153";"97,9447908793489";"0,2107";"59222";"2262,74";"44";"8"
"Brás de Pina";"2022";"25";"24";"4";"0,000000000000000";"6,38455500000000";"44,9069610000000026";"23,44602499999999878";"97,9447908793489";"0,2107";"59222";"2262,74";"62";"22"
"Brás de Pina";"2023";"11";"24";"5";"0,000000000000000";"5,19789400000000";"18,8722449999999995";"32,98721499999999907";"97,9447908793489";"0,2107";"59222";"2262,74";"50";"14"
"Brás de Pina";"2024";"19";"24";"6";"0,000000000000000";"38,18255500000000";"10,0272959999999998";"32,89866200000000163";"97,9447908793489";"0,2107";"59222";"2262,74";"79";"18"
"Penha";"2019";"37";"25";"1";"0,000000000000000";"20,57543800000000";"0,9170770000000000";"0,00000000000000000";"90,4463744207851";"0,0151";"78678";"2132,23";"79";"34"
"Penha";"2020";"26";"25";"2";"0,000000000000000";"20,57589400000000";"0,3223670000000000";"0,00000000000000000";"90,4463744207851";"0,0151";"78678";"2132,23";"54";"11"
"Penha";"2021";"22";"25";"3";"0,000000000000000";"20,56923700000000";"0,3223670000000000";"0,00000000000000000";"90,4463744207851";"0,0151";"78678";"2132,23";"45";"16"
"Penha";"2022";"54";"25";"4";"0,000000000000000";"20,56923700000000";"0,3223670000000000";"0,00000000000000000";"90,4463744207851";"0,0151";"78678";"2132,23";"35";"17"
"Penha";"2023";"32";"25";"5";"0,000000000000000";"20,56897500000000";"0,3047510000000000";"0,00000000000000000";"90,4463744207851";"0,0151";"78678";"2132,23";"36";"25"
"Penha";"2024";"34";"25";"6";"0,000000000000000";"20,01514700000000";"0,3047510000000000";"0,00000000000000000";"90,4463744207851";"0,0151";"78678";"2132,23";"37";"22"
"Zumbi";"2019";"0";"26";"1";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"98,8478917825740";"0,0000";"2016";"4561,07";"0";"0"
"Zumbi";"2020";"1";"26";"2";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"98,8478917825740";"0,0000";"2016";"4561,07";"0";"0"
"Zumbi";"2021";"1";"26";"3";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"98,8478917825740";"0,0000";"2016";"4561,07";"0";"0"
"Zumbi";"2022";"0";"26";"4";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"98,8478917825740";"0,0000";"2016";"4561,07";"0";"0"
"Zumbi";"2023";"1";"26";"5";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"98,8478917825740";"0,0000";"2016";"4561,07";"0";"0"
"Zumbi";"2024";"0";"26";"6";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"98,8478917825740";"0,0000";"2016";"4561,07";"0";"0"
"Ribeira";"2019";"0";"27";"1";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"92,5838979384342";"0,0000";"3528";"4591,59";"0";"0"
"Ribeira";"2020";"0";"27";"2";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"92,5838979384342";"0,0000";"3528";"4591,59";"0";"0"
"Ribeira";"2021";"0";"27";"3";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"92,5838979384342";"0,0000";"3528";"4591,59";"0";"0"
"Ribeira";"2022";"0";"27";"4";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"92,5838979384342";"0,0000";"3528";"4591,59";"1";"0"
"Ribeira";"2023";"0";"27";"5";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"92,5838979384342";"0,0000";"3528";"4591,59";"0";"0"
"Ribeira";"2024";"0";"27";"6";"0,000000000000000";"0,00000000000000";"0,0000000000000000";"0,00000000000000000";"92,5838979384342";"0,0000";"3528";"4591,59";"0";"0"
"Coelho Neto";"2019";"13";"28";"1";"6,592016000000000";"3,51354100000000";"0,0000000000000000";"0,23778800000000003";"95,5054657658388";"0,0291";"32423";"1714,36";"20";"7"
"Coelho Neto";"2020";"6";"28";"2";"0,164123000000000";"3,51354100000000";"6,9786020000000004";"6,66568100000000019";"95,5054657658388";"0,0291";"32423";"1714,36";"8";"3"
"Coelho Neto";"2021";"13";"28";"3";"0,000000000000000";"3,67766400000000";"6,7505930000000003";"6,89369000000000032";"95,5054657658388";"0,0291";"32423";"1714,36";"10";"2"
"Coelho Neto";"2022";"17";"28";"4";"0,000000000000000";"3,67766400000000";"0,0000000000000000";"6,89369000000000032";"95,5054657658388";"0,0291";"32423";"1714,36";"19";"12"
"Coelho Neto";"2023";"9";"28";"5";"0,000000000000000";"3,67766400000000";"4,9692049999999997";"6,66568100000000019";"95,5054657658388";"0,0291";"32423";"1714,36";"10";"3"
"Coelho Neto";"2024";"12";"28";"6";"0,000000000000000";"3,67766400000000";"0,0000000000000000";"6,89369000000000032";"95,5054657658388";"0,0291";"32423";"1714,36";"14";"7"
"Guadalupe";"2019";"25";"29";"1";"0,000000000000000";"14,88799200000000";"17,3481470000000009";"0,04092100000000000";"95,3054855747894";"0,2573";"47144";"1965,56";"76";"14"
"Guadalupe";"2020";"17";"29";"2";"0,000000000000000";"14,83308000000000";"15,7609480000000008";"0,09583400000000000";"95,3054855747894";"0,2573";"47144";"1965,56";"32";"11"
"Guadalupe";"2021";"30";"29";"3";"0,000000000000000";"14,83308000000000";"27,0819690000000008";"1,51739200000000007";"95,3054855747894";"0,2573";"47144";"1965,56";"40";"11"
"Guadalupe";"2022";"13";"29";"4";"0,000000000000000";"14,29980500000000";"27,5654420000000009";"2,05066600000000010";"95,3054855747894";"0,2573";"47144";"1965,56";"33";"14"
"Guadalupe";"2023";"14";"29";"5";"0,000000000000000";"16,45618800000000";"27,3787039999999990";"2,05066600000000010";"95,3054855747894";"0,2573";"47144";"1965,56";"29";"9"
"Guadalupe";"2024";"14";"29";"6";"0,000000000000000";"16,84908600000000";"25,8554729999999999";"2,05066600000000010";"95,3054855747894";"0,2573";"47144";"1965,56";"21";"9"
"Parque Anchieta";"2019";"1";"30";"1";"0,000000000000000";"0,87844400000000";"2,7433010000000002";"0,00128600000000000";"97,4930453117547";"0,0335";"26212";"2181,37";"4";"0"
"Parque Anchieta";"2020";"7";"30";"2";"0,000000000000000";"0,87844400000000";"7,9349499999999997";"0,00128600000000000";"97,4930453117547";"0,0335";"26212";"2181,37";"6";"0"
"Parque Anchieta";"2021";"4";"30";"3";"0,000000000000000";"0,87844400000000";"5,1916500000000001";"0,00128600000000000";"97,4930453117547";"0,0335";"26212";"2181,37";"2";"0"
"Parque Anchieta";"2022";"2";"30";"4";"0,000000000000000";"0,87844400000000";"5,1990959999999999";"0,00128600000000000";"97,4930453117547";"0,0335";"26212";"2181,37";"1";"0"
"Parque Anchieta";"2023";"0";"30";"5";"0,000000000000000";"5,77072600000000";"0,0000000000000000";"0,00000000000000000";"97,4930453117547";"0,0335";"26212";"2181,37";"2";"0"
"Parque Anchieta";"2024";"0";"30";"6";"0,000000000000000";"5,77072600000000";"2,6416480000000000";"0,00000000000000000";"97,4930453117547";"0,0335";"26212";"2181,37";"0";"0"
"Barros Filho";"2019";"20";"31";"1";"40,735872999999998";"4,57520700000000";"0,0000000000000000";"0,00000000000000000";"91,9818083080058";"1,0000";"14049";"1115,50";"19";"8"
"Barros Filho";"2020";"10";"31";"2";"40,735872999999998";"4,57520700000000";"0,0000000000000000";"0,00000000000000000";"91,9818083080058";"1,0000";"14049";"1115,50";"9";"4"
"Barros Filho";"2021";"11";"31";"3";"6,305026000000000";"22,29542000000000";"0,0801990000000000";"16,71063399999999888";"91,9818083080058";"1,0000";"14049";"1115,50";"11";"2"
"Barros Filho";"2022";"12";"31";"4";"0,315293000000000";"22,29542000000000";"0,3765680000000001";"16,71063399999999888";"91,9818083080058";"1,0000";"14049";"1115,50";"7";"5"
"Barros Filho";"2023";"7";"31";"5";"0,315293000000000";"22,29542000000000";"0,1978480000000000";"16,71063399999999888";"91,9818083080058";"1,0000";"14049";"1115,50";"17";"4"
"Barros Filho";"2024";"12";"31";"6";"0,315293000000000";"22,29542000000000";"0,3765680000000001";"16,71063399999999888";"91,9818083080058";"1,0000";"14049";"1115,50";"12";"2"
"Vista Alegre";"2019";"2";"32";"1";"0,000000000000000";"0,34695400000000";"0,0042450000000000";"0,00000000000000000";"99,4605073582275";"0,0000";"8622";"3132,26";"6";"0"
"Vista Alegre";"2020";"0";"32";"2";"0,000000000000000";"0,34695400000000";"0,0000000000000000";"0,00000000000000000";"99,4605073582275";"0,0000";"8622";"3132,26";"1";"0"
"Vista Alegre";"2021";"1";"32";"3";"0,000000000000000";"0,34695400000000";"0,0000000000000000";"0,00000000000000000";"99,4605073582275";"0,0000";"8622";"3132,26";"5";"0"
"Vista Alegre";"2022";"1";"32";"4";"0,000000000000000";"0,34695400000000";"0,0042450000000000";"0,00000000000000000";"99,4605073582275";"0,0000";"8622";"3132,26";"2";"0"
"Vista Alegre";"2023";"0";"32";"5";"0,000000000000000";"0,34695400000000";"0,0000000000000000";"0,00000000000000000";"99,4605073582275";"0,0000";"8622";"3132,26";"1";"0"
"Vista Alegre";"2024";"0";"32";"6";"0,000000000000000";"0,34695400000000";"0,0000000000000000";"0,00000000000000000";"99,4605073582275";"0,0000";"8622";"3132,26";"2";"0"
"Ricardo de Albuquerque";"2019";"11";"33";"1";"0,000000000000000";"16,07393500000000";"8,1278170000000003";"0,00000000000000000";"96,0114344486068";"0,0395";"29310";"1696,72";"17";"2"
"Ricardo de Albuquerque";"2020";"17";"33";"2";"0,000000000000000";"16,07393500000000";"2,0152999999999999";"0,00000000000000000";"96,0114344486068";"0,0395";"29310";"1696,72";"16";"8"
"Ricardo de Albuquerque";"2021";"13";"33";"3";"0,000000000000000";"16,07393500000000";"3,4985059999999999";"0,00000000000000000";"96,0114344486068";"0,0395";"29310";"1696,72";"6";"3"
"Ricardo de Albuquerque";"2022";"6";"33";"4";"0,000000000000000";"16,07393500000000";"0,0000000000000000";"0,00000000000000000";"96,0114344486068";"0,0395";"29310";"1696,72";"4";"1"
"Ricardo de Albuquerque";"2023";"4";"33";"5";"0,000000000000000";"30,44000000000000";"0,0004930000000000";"0,00000000000000000";"96,0114344486068";"0,0395";"29310";"1696,72";"7";"2"
"Ricardo de Albuquerque";"2024";"4";"33";"6";"0,000000000000000";"30,44000000000000";"0,0000000000000000";"0,00000000000000000";"96,0114344486068";"0,0395";"29310";"1696,72";"2";"2"
"Colégio";"2019";"7";"34";"1";"0,000000000000000";"2,07318500000000";"0,0000000000000000";"20,72209600000000052";"97,5827796080057";"0,0120";"29245";"1692,37";"16";"6"
"Colégio";"2020";"5";"34";"2";"0,000000000000000";"2,07318500000000";"0,0056820000000000";"20,72209600000000052";"97,5827796080057";"0,0120";"29245";"1692,37";"21";"6"
"Colégio";"2021";"6";"34";"3";"0,000000000000000";"2,07318500000000";"0,0056820000000000";"20,72209600000000052";"97,5827796080057";"0,0120";"29245";"1692,37";"6";"1"
"Colégio";"2022";"12";"34";"4";"0,000000000000000";"2,07318500000000";"0,0000000000000000";"20,72209600000000052";"97,5827796080057";"0,0120";"29245";"1692,37";"11";"1"
"Colégio";"2023";"7";"34";"5";"0,000000000000000";"2,07318500000000";"0,0056820000000000";"20,72209600000000052";"97,5827796080057";"0,0120";"29245";"1692,37";"12";"5"
"Colégio";"2024";"18";"34";"6";"0,000000000000000";"2,07318500000000";"0,0000000000000000";"20,72209600000000052";"97,5827796080057";"0,0120";"29245";"1692,37";"7";"5"
"Honório Gurgel";"2019";"13";"35";"1";"0,198440000000000";"11,48037400000000";"3,9933939999999999";"0,00000000000000000";"95,9404148334178";"0,1854";"21989";"1815,78";"19";"7"
"Honório Gurgel";"2020";"5";"35";"2";"0,198440000000000";"11,48037400000000";"17,7176369999999999";"0,00000000000000000";"95,9404148334178";"0,1854";"21989";"1815,78";"1";"1"
"Honório Gurgel";"2021";"5";"35";"3";"0,000000000000000";"11,48037400000000";"17,7176369999999999";"0,19844000000000001";"95,9404148334178";"0,1854";"21989";"1815,78";"10";"0"
"Honório Gurgel";"2022";"4";"35";"4";"0,000000000000000";"11,48037400000000";"17,7142480000000013";"0,19844000000000001";"95,9404148334178";"0,1854";"21989";"1815,78";"6";"1"
"Honório Gurgel";"2023";"1";"35";"5";"0,000000000000000";"11,48037400000000";"17,7176369999999999";"0,19844000000000001";"95,9404148334178";"0,1854";"21989";"1815,78";"2";"1"
