bairro;ano;n_mvi;bairro_id;periodo;pct_area_dominacao_ada;pct_area_dominacao_cv;pct_area_dominacao_milicia;pct_area_dominacao_tcp;ips_2022_agua_saneamento;ips_2022_pessoas_vivendo_em_favelas_nao_urbanizadas;censo_2010_populacao_total;censo_2010_rendimento_domiciliar_medio_brl;fc_total_tiroteios;fc_acao_policial
Abolição;2020;1;77;2;0,0;2,792102;26,704098;0,0;99,31000426227968;0,0;11356;2973,02;0;0
Abolição;2021;0;77;3;0,0;2,792102;26,704098;0,0;99,31000426227968;0,0;11356;2973,02;3;0
Abolição;2022;0;77;4;0,0;2,792102;26,70783;0,0;99,31000426227968;0,0;11356;2973,02;1;0
Abolição;2023;1;77;5;0,0;2,792102;26,70783;0,0;99,31000426227968;0,0;11356;2973,02;0;0
Abolição;2024;1;77;6;0,0;2,792102;26,703489;0,0;99,31000426227968;0,0;11356;2973,02;1;0
Senador Vasconcelos;2019;3;78;1;0,0;0,0;21,99024;0,0;90,53095400898609;0,0698;30600;1893,62;5;0
Senador Vasconcelos;2020;1;78;2;0,0;0,0;21,906211;0,0;90,53095400898609;0,0698;30600;1893,62;2;0
Senador Vasconcelos;2021;3;78;3;0,0;0,0;21,830805;0,0;90,53095400898609;0,0698;30600;1893,62;0;0
Senador Vasconcelos;2022;3;78;4;0,0;0,0;17,194011;0,0;90,53095400898609;0,0698;30600;1893,62;1;0
Senador Vasconcelos;2023;2;78;5;0,0;0,0;10,557168;0,0;90,53095400898609;0,0698;30600;1893,62;0;0
Senador Vasconcelos;2024;2;78;6;0,0;0,0;11,913715000000002;0,0;90,53095400898609;0,0698;30600;1893,62;0;0
Cosmos;2019;4;79;1;0,0;0,0;48,901423;0,0;91,19513940263523;0,0284;77007;1435,12;2;0
Cosmos;2020;6;79;2;0,0;0,0;49,27842299999999;0,0;91,19513940263523;0,0284;77007;1435,12;3;0
Cosmos;2021;7;79;3;0,0;0,0;49,75961800000001;0,0;91,19513940263523;0,0284;77007;1435,12;11;0
Cosmos;2022;4;79;4;0,0;0,0;49,502549;0,0;91,19513940263523;0,0284;77007;1435,12;3;0
Cosmos;2023;5;79;5;0,0;0,0;46,775156;0,0;91,19513940263523;0,0284;77007;1435,12;4;1
Cosmos;2024;4;79;6;0,0;0,0;46,664926;0,0;91,19513940263523;0,0284;77007;1435,12;5;0
Jacarezinho;2019;2;80;1;0,0;53,954514;0,0;0,0;94,83355715007636;0,8848;37839;1163,08;31;18
Jacarezinho;2020;1;80;2;0,0;53,954514;0,0;0,0;94,83355715007636;0,8848;37839;1163,08;18;6
Jacarezinho;2021;8;80;3;0,0;53,954514;0,0;0,0;94,83355715007636;0,8848;37839;1163,08;20;10
Jacarezinho;2022;1;80;4;0,0;53,954514;0,0;0,0;94,83355715007636;0,8848;37839;1163,08;19;13
Jacarezinho;2023;3;80;5;0,0;64,42893;0,0;0,0;94,83355715007636;0,8848;37839;1163,08;29;20
Jacarezinho;2024;1;80;6;0,0;64,42893;0,0;0,0;94,83355715007636;0,8848;37839;1163,08;24;14
Cachambi;2019;5;81;1;0,0;1,720082;28,693762;0,0;96,61127882191388;0,0161;42415;3803,74;13;3
Cachambi;2020;2;81;2;0,0;1,720082;28,693762;0,0;96,61127882191388;0,0161;42415;3803,74;6;0
Cachambi;2021;3;81;3;0,0;1,720082;28,693762;0,0;96,61127882191388;0,0161;42415;3803,74;10;0
Cachambi;2022;2;81;4;0,0;1,720082;28,693762;0,0;96,61127882191388;0,0161;42415;3803,74;15;2
Cachambi;2023;8;81;5;0,0;1,720082;28,693762;0,0;96,61127882191388;0,0161;42415;3803,74;8;3
Cachambi;2024;5;81;6;0,0;1,720082;15,533955;0,0;96,61127882191388;0,0161;42415;3803,74;10;1
Praça Seca;2019;24;82;1;0,0;0,0;77,641914;0,0;88,70324690340546;0,2739;64147;2809,35;154;17
Praça Seca;2020;7;82;2;0,0;0,0;77,641914;0,0;88,70324690340546;0,2739;64147;2809,35;42;4
Praça Seca;2021;14;82;3;0,0;0,0;77,641914;0,0;88,70324690340546;0,2739;64147;2809,35;176;20
Praça Seca;2022;16;82;4;0,0;0,0;75,857374;0,0;88,70324690340546;0,2739;64147;2809,35;73;12
Praça Seca;2023;28;82;5;0,0;0,006034;58,614519;0,0;88,70324690340546;0,2739;64147;2809,35;151;31
Praça Seca;2024;14;82;6;0,0;0,202815;39,478867;0,0;88,70324690340546;0,2739;64147;2809,35;40;16
Benfica;2019;14;83;1;0,075159;8,75502;1,512579;0,004793;60,50718152089958;0,0185;25081;1886,82;25;6
Benfica;2020;10;83;2;0,075159;8,75502;1,512579;0,004793;60,50718152089958;0,0185;25081;1886,82;11;2
Benfica;2021;9;83;3;0,075159;8,75502;1,512579;0,004793;60,50718152089958;0,0185;25081;1886,82;12;2
Benfica;2022;12;83;4;0,075159;8,75502;1,512579;0,004793;60,50718152089958;0,0185;25081;1886,82;8;1
Benfica;2023;4;83;5;0,075159;10,562387000000001;0,0;0,004793;60,50718152089958;0,0185;25081;1886,82;6;2
Benfica;2024;8;83;6;0,075159;10,562387000000001;0,0;0,004793;60,50718152089958;0,0185;25081;1886,82;5;2
Engenho de Dentro;2019;3;84;1;0,0;10,579771;10,635546;0,0;89,99227629970063;0,0395;45540;2892,77;15;4
Engenho de Dentro;2020;6;84;2;0,0;10,579771;10,34302;0,0;89,99227629970063;0,0395;45540;2892,77;6;2
Engenho de Dentro;2021;7;84;3;0,0;10,579771;10,34302;0,0;89,99227629970063;0,0395;45540;2892,77;19;1
Engenho de Dentro;2022;9;84;4;0,0;10,579771;10,34302;0,0;89,99227629970063;0,0395;45540;2892,77;26;8
Engenho de Dentro;2023;5;84;5;0,0;10,579771;11,067419;0,0;89,99227629970063;0,0395;45540;2892,77;6;1
Engenho de Dentro;2024;4;84;6;0,0;10,579771;3,828685;0,0;89,99227629970063;0,0395;45540;2892,77;14;0
São Cristóvão;2019;9;85;1;0,0;0,0;0,0;0,0;57,89143901859355;0,1409;26510;2850,51;25;14
São Cristóvão;2020;18;85;2;0,0;0,0;0,0;0,0;57,89143901859355;0,1409;26510;2850,51;9;1
São Cristóvão;2021;3;85;3;0,0;0,0;0,0;0,0;57,89143901859355;0,1409;26510;2850,51;13;2
São Cristóvão;2022;10;85;4;0,0;0,0;0,0;0,0;57,89143901859355;0,1409;26510;2850,51;9;2
São Cristóvão;2023;9;85;5;0,0;0,0;0,0;0,0;57,89143901859355;0,1409;26510;2850,51;7;2
São Cristóvão;2024;9;85;6;0,0;0,0;0,0;0,0;57,89143901859355;0,1409;26510;2850,51;12;4
Vasco da Gama;2019;0;86;1;0,0;12,494865;0,0;0,0;89,74669840766651;0,0754;15482;2073,79;1;1
Vasco da Gama;2020;0;86;2;0,0;12,494865;0,0;0,0;89,74669840766651;0,0754;15482;2073,79;2;0
Vasco da Gama;2021;0;86;3;0,0;12,494865;0,0;0,0;89,74669840766651;0,0754;15482;2073,79;3;1
Vasco da Gama;2022;0;86;4;0,0;12,494865;0,0;0,0;89,74669840766651;0,0754;15482;2073,79;6;1
Vasco da Gama;2023;0;86;5;0,0;12,494865;0,0;0,0;89,74669840766651;0,0754;15482;2073,79;4;2
Vasco da Gama;2024;1;86;6;0,0;12,494865;0,0;0,0;89,74669840766651;0,0754;15482;2073,79;2;1
Inhoaíba;2019;4;87;1;0,0;7,5e-05;48,940271;0,0;92,5501126014028;0,2742;64649;1427,79;2;0
Inhoaíba;2020;1;87;2;0,0;7,5e-05;48,940271;0,0;92,5501126014028;0,2742;64649;1427,79;5;1
Inhoaíba;2021;1;87;3;0,0;7,5e-05;47,717012;0,0;92,5501126014028;0,2742;64649;1427,79;9;0
Inhoaíba;2022;4;87;4;0,0;7,5e-05;44,59038;0,0;92,5501126014028;0,2742;64649;1427,79;2;0
Inhoaíba;2023;2;87;5;0,0;7,5e-05;46,633884;0,0;92,5501126014028;0,2742;64649;1427,79;2;1
Inhoaíba;2024;5;87;6;0,0;7,5e-05;46,446519;0,0;92,5501126014028;0,2742;64649;1427,79;3;0
Todos os Santos;2019;1;88;1;0,0;0,0;9,413094;0,0;98,84517254757203;0,0;24646;4870,72;3;0
Todos os Santos;2020;0;88;2;0,0;0,0;9,423142;0,0;98,84517254757203;0,0;24646;4870,72;1;1
Todos os Santos;2021;0;88;3;0,0;0,0;9,423142;0,0;98,84517254757203;0,0;24646;4870,72;3;1
Todos os Santos;2022;1;88;4;0,0;0,0;9,413094;0,0;98,84517254757203;0,0;24646;4870,72;4;0
Todos os Santos;2023;1;88;5;0,0;0,0;9,413094;0,0;98,84517254757203;0,0;24646;4870,72;2;1
Todos os Santos;2024;4;88;6;0,0;0,0;1,401707;0,0;98,84517254757203;0,0;24646;4870,72;5;1
Jacaré;2019;16;89;1;0,0;9,594924;0,0;0,0;77,10187690927957;0,188;9276;1896,78;6;0
Jacaré;2020;9;89;2;0,0;9,594924;0,0;0,0;77,10187690927957;0,188;9276;1896,78;14;2
Jacaré;2021;7;89;3;0,0;9,594924;0,0;0,0;77,10187690927957;0,188;9276;1896,78;1;1
Jacaré;2022;3;89;4;0,0;9,594924;0,0;0,0;77,10187690927957;0,188;9276;1896,78;4;0
Jacaré;2023;9;89;5;0,0;9,594924;0,0;0,0;77,10187690927957;0,188;9276;1896,78;3;0
Jacaré;2024;3;89;6;0,0;9,594924;0,0;0,0;77,10187690927957;0,188;9276;1896,78;2;0
Encantado;2019;2;90;1;0,0;0,474867;59,136614;0,0;96,91870963147268;0,0328;15021;2755,11;2;0
Encantado;2020;2;90;2;0,0;0,474867;8,288503;0,0;96,91870963147268;0,0328;15021;2755,11;4;4
Encantado;2021;7;90;3;0,0;0,474867;16,446168;0,0;96,91870963147268;0,0328;15021;2755,11;5;2
Encantado;2022;0;90;4;0,0;0,474867;6,125606;0,0;96,91870963147268;0,0328;15021;2755,11;3;3
Encantado;2023;4;90;5;0,0;0,474867;13,157516;0,0;96,91870963147268;0,0328;15021;2755,11;0;0
Encantado;2024;1;90;6;0,0;0,474867;30,654731;0,0;96,91870963147268;0,0328;15021;2755,11;2;1
Rocha;2019;3;91;1;0,0;0,0;0,0;0,0;97,71483665542212;0,0;8766;3560,99;19;8
Rocha;2020;3;91;2;0,0;0,0;0,0;0,0;97,71483665542212;0,0;8766;3560,99;8;3
Rocha;2021;3;91;3;0,0;0,0;0,0;0,0;97,71483665542212;0,0;8766;3560,99;3;0
Rocha;2022;0;91;4;0,0;0,0;0,0;0,0;97,71483665542212;0,0;8766;3560,99;0;0
Rocha;2023;1;91;5;0,0;0,0069700000000000005;0,0;0,0;97,71483665542212;0,0;8766;3560,99;1;0
Rocha;2024;0;91;6;0,0;0,0069700000000000005;0,0;0,0;97,71483665542212;0,0;8766;3560,99;1;0
Méier;2019;1;92;1;0,0;2,382419;4,408277;0,0;98,5446910743913;0,0;49828;4876,66;6;2
Méier;2020;8;92;2;0,0;2,382419;10,460596;0,0;98,5446910743913;0,0;49828;4876,66;9;0
Méier;2021;12;92;3;0,0;2,382419;10,460596;0,0;98,5446910743913;0,0;49828;4876,66;13;5
Méier;2022;11;92;4;0,0;2,382419;4,408277;0,0;98,5446910743913;0,0;49828;4876,66;9;1
Méier;2023;5;92;5;0,0;2,382419;4,408277;0,0;98,5446910743913;0,0;49828;4876,66;9;0
Méier;2024;20;92;6;0,0;2,382419;4,408277;0,0;98,5446910743913;0,0;49828;4876,66;5;1
Gamboa;2019;3;93;1;0,0;11,178487;0,0;0,0;85,20981391185724;0,0198;13108;1438,21;24;10
Gamboa;2020;3;93;2;0,0;11,178487;0,0;0,0;85,20981391185724;0,0198;13108;1438,21;25;10
Gamboa;2021;2;93;3;0,0;11,178487;0,0;0,0;85,20981391185724;0,0198;13108;1438,21;17;8
Gamboa;2022;0;93;4;0,0;11,178487;0,0;0,0;85,20981391185724;0,0198;13108;1438,21;5;3
Gamboa;2023;1;93;5;0,0;11,178487;0,0;0,0;85,20981391185724;0,0198;13108;1438,21;4;2
Gamboa;2024;1;93;6;0,0;11,178487;0,0;0,0;85,20981391185724;0,0198;13108;1438,21;0;0
Santo Cristo;2019;6;94;1;0,0;1,4418650000000002;0,0;0,0;89,44428649171611;0,0434;12330;1662,87;6;4
Santo Cristo;2020;6;94;2;0,0;1,4418650000000002;0,0;0,0;89,44428649171611;0,0434;12330;1662,87;5;1
Santo Cristo;2021;4;94;3;0,0;1,4418650000000002;0,0;0,0;89,44428649171611;0,0434;12330;1662,87;4;3
Santo Cristo;2022;2;94;4;0,0;1,4418650000000002;0,0;0,0;89,44428649171611;0,0434;12330;1662,87;1;1
Santo Cristo;2023;0;94;5;0,0;1,4418650000000002;0,130431;0,0;89,44428649171611;0,0434;12330;1662,87;1;1
Santo Cristo;2024;4;94;6;0,0;1,4418650000000002;0,0;0,0;89,44428649171611;0,0434;12330;1662,87;6;3
Centro;2019;22;95;1;0,0;0,0;3,961541647398132;0,0;91,09953516724195;0,0026;41142;2819,75;22;4
Centro;2020;18;95;2;0,0;0,0;3,961541647398132;0,0;91,09953516724195;0,0026;41142;2819,75;12;5
Centro;2021;20;95;3;0,0;0,0;4,231822919622347;0,0;91,09953516724195;0,0026;41142;2819,75;5;2
Centro;2022;18;95;4;0,0;0,0;2,4362262024552366;0,0;91,09953516724195;0,0026;41142;2819,75;16;3
Centro;2023;28;95;5;0,0;0,0;4,131364668748472;0,0;91,09953516724195;0,0026;41142;2819,75;9;2
Centro;2024;20;95;6;0,0;0,0;1,5253154449428943;0,0;91,09953516724195;0,0026;41142;2819,75;3;2
Sampaio;2019;4;96;1;0,0;3,314866;0,0;0,0;88,74906195321756;0,1203;10895;2240,6;12;5
Sampaio;2020;0;96;2;0,0;3,314866;0,0;0,0;88,74906195321756;0,1203;10895;2240,6;15;4
Sampaio;2021;2;96;3;0,0;3,314866;0,0;0,0;88,74906195321756;0,1203;10895;2240,6;5;0
Sampaio;2022;2;96;4;0,0;3,314866;0,0;0,0;88,74906195321756;0,1203;10895;2240,6;2;1
Sampaio;2023;0;96;5;0,0;3,314866;0,0;0,0;88,74906195321756;0,1203;10895;2240,6;3;0
Sampaio;2024;5;96;6;0,0;3,314866;0,0;0,0;88,74906195321756;0,1203;10895;2240,6;5;2
Riachuelo;2019;0;97;1;0,0;0,0;0,0;0,0;94,41117449030747;0,0;12653;3456,15;16;2
Riachuelo;2020;1;97;2;0,0;0,0;0,0;0,0;94,41117449030747;0,0;12653;3456,15;6;2
Riachuelo;2021;3;97;3;0,0;0,0;0,0;0,0;94,41117449030747;0,0;12653;3456,15;4;1
Riachuelo;2022;0;97;4;0,0;0,0;0,0;0,0;94,41117449030747;0,0;12653;3456,15;3;2
Riachuelo;2023;1;97;5;0,0;0,0;0,0;0,0;94,41117449030747;0,0;12653;3456,15;1;0
Riachuelo;2024;0;97;6;0,0;0,0;0,0;0,0;94,41117449030747;0,0;12653;3456,15;0;0
Saúde;2019;0;98;1;0,0;0,0;2,171159;0,0;88,11206196012175;0,0;2749;1913,78;0;0
Saúde;2020;0;98;2;0,0;0,0;2,171159;0,0;88,11206196012175;0,0;2749;1913,78;1;0
Saúde;2021;0;98;3;0,0;0,0;2,171159;0,0;88,11206196012175;0,0;2749;1913,78;1;1
Saúde;2022;0;98;4;0,0;0,0;2,171159;0,0;88,11206196012175;0,0;2749;1913,78;0;0
Saúde;2023;0;98;5;0,0;0,0;2,171159;0,0;88,11206196012175;0,0;2749;1913,78;1;1
Saúde;2024;0;98;6;0,0;0,0;0,0;0,0;88,11206196012175;0,0;2749;1913,78;0;0
São Francisco Xavier;2019;0;99;1;0,0;1,316514;0,0;0,0;86,84432628141752;0,3373;8343;3012,73;4;1
São Francisco Xavier;2020;1;99;2;0,0;1,316514;0,0;0,0;86,84432628141752;0,3373;8343;3012,73;0;0
São Francisco Xavier;2021;1;99;3;0,0;1,316514;0,0;0,0;86,84432628141752;0,3373;8343;3012,73;2;1
São Francisco Xavier;2022;0;99;4;0,0;1,316514;0,0;0,0;86,84432628141752;0,3373;8343;3012,73;1;1
São Francisco Xavier;2023;0;99;5;0,0;1,316514;0,0;0,0;86,84432628141752;0,3373;8343;3012,73;0;0
São Francisco Xavier;2024;0;99;6;0,0;1,316514;0,0;0,0;86,84432628141752;0,3373;8343;3012,73;1;0
Engenho Novo;2019;18;100;1;0,156924;18,625252;0,006053;0,0;98,0122801676648;0,2578;42172;2859,72;59;21
Engenho Novo;2020;14;100;2;0,156924;18,625252;0,006053;0,0;98,0122801676648;0,2578;42172;2859,72;29;12
Engenho Novo;2021;8;100;3;0,156924;18,625252;0,006053;0,0;98,0122801676648;0,2578;42172;2859,72;22;6
Engenho Novo;2022;5;100;4;0,156924;18,625252;0,006053;0,0;98,0122801676648;0,2578;42172;2859,72;28;2
Engenho Novo;2023;6;100;5;0,156924;18,625252;0,006053;0,0;98,0122801676648;0,2578;42172;2859,72;14;4
Engenho Novo;2024;8;100;6;0,156924;18,625252;0,006053;0,0;98,0122801676648;0,2578;42172;2859,72;8;4
Mangueira;2019;4;101;1;0,0;46,122249;0,0;0,0;91,1570446023513;0,0;17835;1435,79;54;21
Mangueira;2020;1;101;2;0,0;46,122249;0,0;0,0;91,1570446023513;0,0;17835;1435,79;29;5
Mangueira;2021;1;101;3;0,0;46,122249;0,0;0,0;91,1570446023513;0,0;17835;1435,79;22;8
Mangueira;2022;0;101;4;0,0;46,122249;0,0;0,0;91,1570446023513;0,0;17835;1435,79;7;0
Mangueira;2023;3;101;5;0,0;35,090308;0,0;0,0;91,1570446023513;0,0;17835;1435,79;9;4
Mangueira;2024;3;101;6;0,0;46,122249;0,0;0,0;91,1570446023513;0,0;17835;1435,79;17;3
Tanque;2019;10;102;1;0,0;0,0017000000000000001;56,87040999999999;0,0;92,04672988586454;0,232;37856;2486,53;27;3
Tanque;2020;5;102;2;0,0;0,0;57,671807;0,0;92,04672988586454;0,232;37856;2486,53;9;0
Tanque;2021;3;102;3;0,0;0,0;56,511921;0,0;92,04672988586454;0,232;37856;2486,53;12;0
Tanque;2022;9;102;4;0,0;0,0;49,76834900000001;0,0;92,04672988586454;0,232;37856;2486,53;42;8
Tanque;2023;25;102;5;0,0;1,022741;36,399113;0,0;92,04672988586454;0,232;37856;2486,53;66;15
Tanque;2024;20;102;6;0,0;4,466674;25,889467;0,0;92,04672988586454;0,232;37856;2486,53;26;15
Taquara;2019;20;103;1;0,0;1,270482;58,099284000000004;0,0;91,09484355022076;0,1467;102126;3170,82;47;10
Taquara;2020;3;103;2;0,0;1,270482;56,592712;0,0;91,09484355022076;0,1467;102126;3170,82;9;3
Taquara;2021;17;103;3;0,0;1,270482;53,141451;0,0;91,09484355022076;0,1467;102126;3170,82;18;1
Taquara;2022;22;103;4;0,0;1,270482;52,341696;0,0;91,09484355022076;0,1467;102126;3170,82;23;10
Taquara;2023;22;103;5;0,0;1,328982;53,969473;0,0;91,09484355022076;0,1467;102126;3170,82;29;11
Taquara;2024;37;103;6;0,0;2,813914;49,917243;0,0;91,09484355022076;0,1467;102126;3170,82;22;9
Água Santa;2019;18;104;1;0,0;0,363822;15,337779;0,0;37,49582736829227;0,1771;8756;2989,23;33;13
Água Santa;2020;1;104;2;0,0;0,363822;4,871131;0,0;37,49582736829227;0,1771;8756;2989,23;17;2
Água Santa;2021;2;104;3;0,0;0,363822;7,682472;0,0;37,49582736829227;0,1771;8756;2989,23;10;3
Água Santa;2022;1;104;4;0,0;0,363822;2,853545;0,0;37,49582736829227;0,1771;8756;2989,23;17;10
Água Santa;2023;6;104;5;0,0;0,363822;2,855308;0,0;37,49582736829227;0,1771;8756;2989,23;9;7
Água Santa;2024;0;104;6;0,0;0,363822;2,853545;0,0;37,49582736829227;0,1771;8756;2989,23;2;1
Lins de Vasconcelos;2019;13;105;1;0,0;26,487297;0,0;0,0;89,67750571851589;0,3889;37487;3061,01;64;31
Lins de Vasconcelos;2020;5;105;2;0,0;26,487297;0,0;0,0;89,67750571851589;0,3889;37487;3061,01;45;18
Lins de Vasconcelos;2021;5;105;3;0,0;26,487297;0,0;0,0;89,67750571851589;0,3889;37487;3061,01;26;10
Lins de Vasconcelos;2022;3;105;4;0,0;26,487297;0,0;0,0;89,67750571851589;0,3889;37487;3061,01;41;18
Lins de Vasconcelos;2023;3;105;5;0,0;26,487297;0,0;0,0;89,67750571851589;0,3889;37487;3061,01;10;3
Lins de Vasconcelos;2024;6;105;6;0,0;26,487297;0,0;0,0;89,67750571851589;0,3889;37487;3061,01;10;3
Freguesia (Jacarepaguá);2019;2;106;1;0,0;3,4015650000000006;7,864417000000001;0,0;87,77320656485811;0,0943;70511;4835,78;2;1
Freguesia (Jacarepaguá);2020;1;106;2;0,0;2,727448;8,538534;0,0;87,77320656485811;0,0943;70511;4835,78;11;4
Freguesia (Jacarepaguá);2021;3;106;3;0,0;2,740904;6,270924;0,0;87,77320656485811;0,0943;70511;4835,78;6;1
Freguesia (Jacarepaguá);2022;3;106;4;0,0;4,144338;2,238039;0,0;87,77320656485811;0,0943;70511;4835,78;8;2
Freguesia (Jacarepaguá);2023;10;106;5;0,0;3,6572310000000003;3,035508;0,0;87,77320656485811;0,0943;70511;4835,78;27;7
Freguesia (Jacarepaguá);2024;5;106;6;0,0;4,624736;2,144052;0,0;87,77320656485811;0,0943;70511;4835,78;19;6
Cidade Nova;2019;7;107;1;0,0;0,00609;0,0;0,0;71,36674134753052;0,0;5466;2347,18;5;4
Cidade Nova;2020;3;107;2;0,0;0,00609;0,0;0,0;71,36674134753052;0,0;5466;2347,18;1;0
Cidade Nova;2021;5;107;3;0,0;0,00609;0,0;0,0;71,36674134753052;0,0;5466;2347,18;3;2
Cidade Nova;2022;5;107;4;0,0;0,00609;0,0;0,0;71,36674134753052;0,0;5466;2347,18;3;0
Cidade Nova;2023;2;107;5;0,0;0,00609;0,000945;0,0;71,36674134753052;0,0;5466;2347,18;5;2
Cidade Nova;2024;1;107;6;0,0;0,00609;0,0;0,0;71,36674134753052;0,0;5466;2347,18;2;0
Praça da Bandeira;2019;2;108;1;0,0;0,0;0,0;0,0;92,54400767055236;0,0;8662;4581,02;2;0
Praça da Bandeira;2020;4;108;2;0,0;0,0;0,0;0,0;92,54400767055236;0,0;8662;4581,02;2;1
Praça da Bandeira;2021;2;108;3;0,0;0,0;0,0;0,0;92,54400767055236;0,0;8662;4581,02;5;3
Praça da Bandeira;2022;4;108;4;0,0;0,0;0,0;0,0;92,54400767055236;0,0;8662;4581,02;3;0
Praça da Bandeira;2023;3;108;5;0,0;0,0;28,706403000000005;0,0;92,54400767055236;0,0;8662;4581,02;2;0
Praça da Bandeira;2024;3;108;6;0,0;0,0;0,0;0,0;92,54400767055236;0,0;8662;4581,02;2;0
Vila Isabel;2019;7;109;1;8,337424;0,0;0,0;0,0;97,50743963293849;0,2218;86018;4561,44;55;17
Vila Isabel;2020;12;109;2;8,337424;0,0;0,0;0,0;97,50743963293849;0,2218;86018;4561,44;41;20
Vila Isabel;2021;10;109;3;8,337424;0,0;0,0;0,0;97,50743963293849;0,2218;86018;4561,44;56;20
Vila Isabel;2022;7;109;4;8,337424;0,0;0,0;0,0;97,50743963293849;0,2218;86018;4561,44;55;9
Vila Isabel;2023;5;109;5;8,337424;0,0;0,0;0,0;97,50743963293849;0,2218;86018;4561,44;25;2
Vila Isabel;2024;17;109;6;8,337424;0,0;0,0;0,0;97,50743963293849;0,2218;86018;4561,44;88;8
Maracanã;2019;5;110;1;0,0;0,416367;0,0;0,0;98,08264495722835;0,0;25256;6260,25;9;2
Maracanã;2020;0;110;2;0,0;0,416367;0,0;0,0;98,08264495722835;0,0;25256;6260,25;2;0
Maracanã;2021;1;110;3;0,0;0,416367;0,0;0,0;98,08264495722835;0,0;25256;6260,25;7;4
Maracanã;2022;1;110;4;0,0;0,416367;0,0;0,0;98,08264495722835;0,0;25256;6260,25;6;4
Maracanã;2023;1;110;5;0,0;0,416367;0,0;0,0;98,08264495722835;0,0;25256;6260,25;6;1
Maracanã;2024;1;110;6;0,0;0,416367;0,0;0,0;98,08264495722835;0,0;25256;6260,25;15;4
Glória;2019;2;111;1;0,0;0,0;0,0;0,0;95,93130914166564;0,0;9661;4711,03;6;2
Glória;2020;2;111;2;0,0;0,0;0,0;0,0;95,93130914166564;0,0;9661;4711,03;2;0
Glória;2021;1;111;3;0,0;0,0;0,0;0,0;95,93130914166564;0,0;9661;4711,03;2;1
Glória;2022;0;111;4;0,0;0,0;0,0;0,0;95,93130914166564;0,0;9661;4711,03;1;1
Glória;2023;1;111;5;0,0;0,0;0,0;0,0;95,93130914166564;0,0;9661;4711,03;3;1
Glória;2024;1;111;6;0,0;0,0;0,0;0,0;95,93130914166564;0,0;9661;4711,03;0;0
Rio Comprido;2019;12;112;1;3,112002;11,908525;0,0;0,0;88,92207701323271;0,1515;43764;2873,0;52;21
Rio Comprido;2020;20;112;2;3,0870210000000005;11,908525;0,0;0,02498;88,92207701323271;0,1515;43764;2873,0;32;8
Rio Comprido;2021;15;112;3;3,0870210000000005;11,908525;0,0;0,02498;88,92207701323271;0,1515;43764;2873,0;63;14
Rio Comprido;2022;15;112;4;1,7253839999999998;11,908525;0,0;1,3866179999999997;88,92207701323271;0,1515;43764;2873,0;29;12
Rio Comprido;2023;8;112;5;1,7253839999999998;11,908525;0,0;1,3866179999999997;88,92207701323271;0,1515;43764;2873,0;12;5
Rio Comprido;2024;6;112;6;1,7253839999999998;11,908525;0,0;1,3866179999999997;88,92207701323271;0,1515;43764;2873,0;9;3
Santa Teresa;2019;22;113;1;1,6751870000000002;4,023967;0,066328;0,0;90,32295759594544;0,2143;40926;2943,94;54;27
Santa Teresa;2020;10;113;2;0,0;5,699154;0,066328;0,0;90,32295759594544;0,2143;40926;2943,94;42;11
Santa Teresa;2021;4;113;3;0,0;5,699154;0,066328;0,0;90,32295759594544;0,2143;40926;2943,94;43;8
Santa Teresa;2022;2;113;4;0,0;5,699154;0,066328;0,0;90,32295759594544;0,2143;40926;2943,94;33;12
Santa Teresa;2023;3;113;5;0,0;5,699154;0,066328;0,0;90,32295759594544;0,2143;40926;2943,94;10;6
Santa Teresa;2024;2;113;6;0,0;5,699154;0,066328;0,0;90,32295759594544;0,2143;40926;2943,94;12;4
Estácio;2019;8;114;1;15,959526999999998;0,0;0,0;0,0;86,0789424882081;0,0156;17189;2224,45;27;8
Estácio;2020;4;114;2;0,566733;0,0;0,0;15,392794;86,0789424882081;0,0156;17189;2224,45;22;7
Estácio;2021;6;114;3;0,566733;0,0;0,0;15,392794;86,0789424882081;0,0156;17189;2224,45;9;2
Estácio;2022;7;114;4;0,515102;0,0;0,0;15,444425;86,0789424882081;0,0156;17189;2224,45;12;4
Estácio;2023;4;114;5;0,515102;0,0;0,0;15,444425;86,0789424882081;0,0156;17189;2224,45;9;0
Estácio;2024;1;114;6;0,515102;0,0;0,0;15,444425;86,0789424882081;0,0156;17189;2224,45;8;3
Tijuca;2019;27;115;1;0,191018;7,336107;0,0;0,846112;95,30517419315966;0,0101;163805;6098,69;181;23
Tijuca;2020;11;115;2;0,191018;7,336107;0,0;0,846112;95,30517419315966;0,0101;163805;6098,69;117;25
Tijuca;2021;18;115;3;0,191018;7,271475;6,661543;0,9107440000000001;95,30517419315966;0,0101;163805;6098,69;97;26
Tijuca;2022;12;115;4;0,191018;7,270495;6,661543;0,9107440000000001;95,30517419315966;0,0101;163805;6098,69;32;13
Tijuca;2023;5;115;5;0,191018;4,500936;0,0;4,303398;95,30517419315966;0,0101;163805;6098,69;19;5
Tijuca;2024;7;115;6;0,191018;4,500936;0,0;4,303398;95,30517419315966;0,0101;163805;6098,69;32;14
Catumbi;2019;19;116;1;27,032414;0,0;0,0;0,0;94,16137926458174;0,0;12556;1948,23;24;5
